연도,날짜,시간,경기,게임센터,하이라이트,TV,라디오,구장,비고
2019,,<b>18:00</b>,"<span>LG</span><em><span class=""lose"">2</span><span>vs</span><span class=""win"">7</span></em><span>삼성</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190817&gameId=20190817LGSS0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190817&gameId=20190817LGSS0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,T-R,대구,-
2019,,<b>18:00</b>,"<span>SK</span><em><span class=""lose"">0</span><span>vs</span><span class=""win"">9</span></em><span>NC</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190817&gameId=20190817SKNC0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190817&gameId=20190817SKNC0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,KNN-R<br />GM-R,창원,-
2019,,<b>18:00</b>,"<span>KT</span><em><span class=""win"">4</span><span>vs</span><span class=""lose"">3</span></em><span>KIA</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190817&gameId=20190817KTHT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190817&gameId=20190817KTHT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T<br />G-CMB,,광주,-
2019,,<b>18:00</b>,"<span>한화</span><em><span class=""win"">8</span><span>vs</span><span class=""lose"">4</span></em><span>키움</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190817&gameId=20190817HHWO0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190817&gameId=20190817HHWO0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T,S-R,고척,-
2019,08.18(일),<b>17:00</b>,"<span>롯데</span><em><span class=""lose"">3</span><span>vs</span><span class=""win"">11</span></em><span>두산</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190818&gameId=20190818LTOB0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190818&gameId=20190818LTOB0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T,KNN-R,잠실,-
2019,,<b>17:00</b>,"<span>LG</span><em><span class=""win"">8</span><span>vs</span><span class=""lose"">1</span></em><span>삼성</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190818&gameId=20190818LGSS0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190818&gameId=20190818LGSS0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,T-R,대구,-
2019,,<b>17:00</b>,"<span>SK</span><em><span class=""lose"">4</span><span>vs</span><span class=""win"">7</span></em><span>NC</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190818&gameId=20190818SKNC0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190818&gameId=20190818SKNC0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,KNN-R<br />GM-R,창원,-
2019,,<b>17:00</b>,"<span>KT</span><em><span class=""win"">2</span><span>vs</span><span class=""lose"">1</span></em><span>KIA</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190818&gameId=20190818KTHT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190818&gameId=20190818KTHT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T<br />G-CMB,,광주,-
2019,,<b>17:00</b>,"<span>한화</span><em><span class=""win"">5</span><span>vs</span><span class=""lose"">4</span></em><span>키움</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190818&gameId=20190818HHWO0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190818&gameId=20190818HHWO0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T,,고척,-
2019,08.20(화),<b>18:30</b>,"<span>KIA</span><em><span class=""lose"">3</span><span>vs</span><span class=""win"">15</span></em><span>LG</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190820&gameId=20190820HTLG0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190820&gameId=20190820HTLG0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,,잠실,-
2019,,<b>18:30</b>,"<span>롯데</span><em><span class=""lose"">0</span><span>vs</span><span class=""win"">5</span></em><span>SK</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190820&gameId=20190820LTSK0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190820&gameId=20190820LTSK0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,KNN-R,문학,-
2019,,<b>18:30</b>,"<span>두산</span><em><span class=""lose"">2</span><span>vs</span><span class=""win"">3</span></em><span>NC</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190820&gameId=20190820OBNC0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190820&gameId=20190820OBNC0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T,KNN-R<br />GM-R,창원,-
2019,,<b>18:30</b>,"<span>키움</span><em><span class=""lose"">0</span><span>vs</span><span class=""win"">6</span></em><span>KT</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190820&gameId=20190820WOKT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190820&gameId=20190820WOKT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T,,수원,-
2019,,<b>18:30</b>,"<span>삼성</span><em><span class=""win"">5</span><span>vs</span><span class=""lose"">0</span></em><span>한화</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190820&gameId=20190820SSHH0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190820&gameId=20190820SSHH0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T<br />D-CMB,T-R<br />TJ-R<br />TM-R,대전,-
2019,08.21(수),<b>18:30</b>,"<span>KIA</span><em><span class=""lose"">4</span><span>vs</span><span class=""win"">6</span></em><span>LG</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190821&gameId=20190821HTLG0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190821&gameId=20190821HTLG0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,,잠실,-
2019,,<b>18:30</b>,"<span>롯데</span><em><span class=""lose"">4</span><span>vs</span><span class=""win"">5</span></em><span>SK</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190821&gameId=20190821LTSK0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190821&gameId=20190821LTSK0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,KNN-R,문학,-
2019,,<b>18:30</b>,<span>두산</span><em><span>vs</span></em><span>NC</span>,,,SPO-2T,KNN-R<br />GM-R,창원,우천취소
2019,,<b>18:30</b>,"<span>키움</span><em><span class=""win"">8</span><span>vs</span><span class=""lose"">1</span></em><span>KT</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190821&gameId=20190821WOKT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190821&gameId=20190821WOKT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T,,수원,-
2019,,<b>18:30</b>,<span>삼성</span><em><span>vs</span></em><span>한화</span>,,,KN-T<br />D-CMB,T-R<br />TJ-R<br />TM-R,대전,우천취소
2019,08.22(목),<b>18:30</b>,"<span>NC</span><em><span class=""win"">5</span><span>vs</span><span class=""lose"">2</span></em><span>LG</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190822&gameId=20190822NCLG0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190822&gameId=20190822NCLG0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,KNN-R,잠실,-
2019,,<b>18:30</b>,"<span>한화</span><em><span class=""lose"">6</span><span>vs</span><span class=""win"">8</span></em><span>SK</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190822&gameId=20190822HHSK0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190822&gameId=20190822HHSK0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T,,문학,-
2019,,<b>18:30</b>,"<span>두산</span><em><span class=""win"">13</span><span>vs</span><span class=""lose"">1</span></em><span>삼성</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190822&gameId=20190822OBSS0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190822&gameId=20190822OBSS0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T,T-R<br />DM-R,대구,-
2019,,<b>18:30</b>,"<span>롯데</span><em><span class=""lose"">2</span><span>vs</span><span class=""win"">4</span></em><span>KT</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190822&gameId=20190822LTKT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190822&gameId=20190822LTKT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T,KNN-R,수원,-
2019,,<b>18:30</b>,"<span>KIA</span><em><span class=""same"">5</span><span>vs</span><span class=""same"">5</span></em><span>키움</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190822&gameId=20190822HTWO0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190822&gameId=20190822HTWO0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,,고척,-
2019,08.23(금),<b>18:30</b>,"<span>NC</span><em><span class=""lose"">2</span><span>vs</span><span class=""win"">8</span></em><span>LG</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190823&gameId=20190823NCLG0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190823&gameId=20190823NCLG0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,KNN-R,잠실,-
2019,,<b>18:30</b>,"<span>한화</span><em><span class=""lose"">2</span><span>vs</span><span class=""win"">6</span></em><span>SK</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190823&gameId=20190823HHSK0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190823&gameId=20190823HHSK0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T,,문학,-
2019,,<b>18:30</b>,"<span>두산</span><em><span class=""win"">8</span><span>vs</span><span class=""lose"">4</span></em><span>삼성</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190823&gameId=20190823OBSS0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190823&gameId=20190823OBSS0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T,T-R<br />DM-R,대구,-
2019,,<b>18:30</b>,"<span>롯데</span><em><span class=""same"">3</span><span>vs</span><span class=""same"">3</span></em><span>KT</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190823&gameId=20190823LTKT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190823&gameId=20190823LTKT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T,KNN-R,수원,-
2019,,<b>18:30</b>,"<span>KIA</span><em><span class=""lose"">0</span><span>vs</span><span class=""win"">6</span></em><span>키움</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190823&gameId=20190823HTWO0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190823&gameId=20190823HTWO0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,,고척,-
2019,08.24(토),<b>18:00</b>,"<span>KT</span><em><span class=""lose"">8</span><span>vs</span><span class=""win"">12</span></em><span>LG</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190824&gameId=20190824KTLG0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190824&gameId=20190824KTLG0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,,잠실,-
2019,,<b>18:00</b>,"<span>KIA</span><em><span class=""lose"">3</span><span>vs</span><span class=""win"">4</span></em><span>SK</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190824&gameId=20190824HTSK0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190824&gameId=20190824HTSK0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,,문학,-
2019,,<b>18:00</b>,"<span>NC</span><em><span class=""win"">8</span><span>vs</span><span class=""lose"">3</span></em><span>롯데</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190824&gameId=20190824NCLT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190824&gameId=20190824NCLT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T,KNN-R<br />PM-R,사직,-
2019,,<b>18:00</b>,"<span>키움</span><em><span class=""lose"">1</span><span>vs</span><span class=""win"">2</span></em><span>삼성</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190824&gameId=20190824WOSS0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190824&gameId=20190824WOSS0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T,T-R,대구,-
2019,,<b>18:00</b>,"<span>두산</span><em><span class=""win"">13</span><span>vs</span><span class=""lose"">3</span></em><span>한화</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190824&gameId=20190824OBHH0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190824&gameId=20190824OBHH0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T<br />D-CMB,,대전,-
2019,08.25(일),<b>17:00</b>,"<span>KT</span><em><span class=""win"">7</span><span>vs</span><span class=""lose"">3</span></em><span>LG</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190825&gameId=20190825KTLG0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190825&gameId=20190825KTLG0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-T,,잠실,-
2019,,<b>17:00</b>,"<span>KIA</span><em><span class=""win"">4</span><span>vs</span><span class=""lose"">2</span></em><span>SK</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190825&gameId=20190825HTSK0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190825&gameId=20190825HTSK0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,,문학,-
2019,,<b>17:00</b>,"<span>키움</span><em><span class=""win"">21</span><span>vs</span><span class=""lose"">8</span></em><span>삼성</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190825&gameId=20190825WOSS0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190825&gameId=20190825WOSS0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T,T-R,대구,-
2019,,<b>17:00</b>,"<span>두산</span><em><span class=""win"">3</span><span>vs</span><span class=""lose"">2</span></em><span>한화</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190825&gameId=20190825OBHH0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190825&gameId=20190825OBHH0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T<br />D-CMB,,대전,-
2019,,<b>18:00</b>,"<span>NC</span><em><span class=""lose"">4</span><span>vs</span><span class=""win"">5</span></em><span>롯데</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190825&gameId=20190825NCLT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190825&gameId=20190825NCLT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T,KNN-R<br />PM-R,사직,-
2019,08.27(화),<b>18:30</b>,"<span>SK</span><em><span class=""lose"">2</span><span>vs</span><span class=""win"">4</span></em><span>두산</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190827&gameId=20190827SKOB0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190827&gameId=20190827SKOB0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,KN-T,,잠실,-
2019,,<b>18:30</b>,"<span>KT</span><em><span class=""lose"">3</span><span>vs</span><span class=""win"">4</span></em><span>NC</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190827&gameId=20190827KTNC0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190827&gameId=20190827KTNC0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,MS-T,KNN-R<br />GM-R,창원,-
2019,,<b>18:30</b>,"<span>삼성</span><em><span class=""win"">10</span><span>vs</span><span class=""lose"">1</span></em><span>KIA</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190827&gameId=20190827SSHT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190827&gameId=20190827SSHT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SPO-2T<br />G-CMB,T-R,광주,-
2019,,<b>18:30</b>,"<span>LG</span><em><span class=""win"">2</span><span>vs</span><span class=""lose"">1</span></em><span>롯데</span>",<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190827&gameId=20190827LGLT0&section=REVIEW' class='btn2 mr5' id='btnReview'>리뷰</a>,<a href='/Schedule/GameCenter/Main.aspx?gameDate=20190827&gameId=20190827LGLT0&section=HIGHLIGHT' class='btn2' id='btnHighlight' style='width:65px;'>하이라이트</a>,SS-T,KNN-R<br />PM-R,울산,-
